Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
High Marks Barn,22/08/2016,2,U2,,20160824_033128.wav,0,0,3.309,0_20160824_033128_000,24/08/2016,03:31:28,3,15:31:28,15,RHFE,14,7,0.054289,PINA,15,62.282,1.27,17.915,63.071,60.061,62.147,108.208,61.988,1.149,-247.211,14.41,7.7,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160824_051435.wav,0,0,2.457,0_20160824_051435_000,24/08/2016,05:14:35,5,17:14:35,17,RHFE,9,8,0.354603,RHHI,9,81.387,29.69,8.863,82.865,78.573,81.582,141.023,81.463,2.045,-565.893,8.456,4.34,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160824_205430.wav,0,0,2.019,0_20160824_205430_000,24/08/2016,20:54:30,20,08:54:30,8,RHFE,7,7,0.643416,,7,81.895,-0.5,24.692,82.847,74.689,81.656,112.552,81.662,1.179,44.461,23.821,4.2,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160825_045839.wav,0,0,3.957,0_20160825_045839_000,25/08/2016,04:58:39,4,16:58:39,16,RHFE,11,5,0.049343,PINA;PIPI,11,60.222,0.47,12.643,61.222,58.683,60.366,204.943,60.345,1.23,-48.655,12.181,14.58,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160827_014635.wav,0,0,3.604,0_20160827_014635_000,27/08/2016,01:46:35,1,13:46:35,13,RHFE,18,18,0.671853,,18,81.326,0.52,16.767,82.398,77.038,81.136,142.84,80.882,0.491,4.072,16.556,23.55,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160825_045641.wav,0,0,3.763,0_20160825_045641_000,25/08/2016,04:56:41,4,16:56:41,16,RHFE,16,16,0.667847,,16,82.279,0.59,20.044,83.629,80.375,82.567,131.388,82.547,0.176,83.655,19.964,14.45,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160826_214757.wav,0,0,3.321,0_20160826_214757_000,26/08/2016,21:47:57,21,09:47:57,9,RHFE,16,16,0.597659,,16,82.54,0.21,26.993,83.797,75.413,82.544,117.546,82.509,1.253,16.712,26.606,5.83,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160823_052213.wav,0,0,2.948,0_20160823_052213_000,23/08/2016,05:22:13,5,17:22:13,17,RHFE,13,13,0.621719,,14,82.483,-0.09,23.188,83.925,75.103,82.282,116.993,82.491,2.766,-67.258,23.111,6.35,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160823_231552.wav,0,0,2.525,0_20160823_231552_000,23/08/2016,23:15:52,23,11:15:52,11,RHFE,12,12,0.665691,,12,81.375,0.02,27.68,82.344,74.075,81.147,117.613,80.893,1.481,100.58,27.306,7.39,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160827_215118.wav,0,0,4.332,0_20160827_215118_000,27/08/2016,21:51:18,21,09:51:18,9,RHFE,8,8,0.694426,,8,81.747,-1.46,19.88,82.492,73.779,81.124,171.631,80.935,1.421,-120.687,19.408,3.03,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160827_014642.wav,0,0,4.735,0_20160827_014642_000,27/08/2016,01:46:42,1,13:46:42,13,RHFE,33,33,0.705563,,33,81.221,1.05,15.529,82.422,77.233,81.158,107.166,81.206,0.653,-58.686,15.128,16.22,1,RHFE
High Marks Barn,22/08/2016,1,V1,,20160826_230148.wav,0,0,2.023,0_20160826_230148_000,26/08/2016,23:01:48,23,11:01:48,11,RHFE,4,4,0.745702,,4,82.084,3.78,8.311,84.22,80.816,82.421,266.935,82.705,2.923,157.446,6.819,1.45,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160824_222603.wav,0,0,26.276,0_20160824_222603_000,24/08/2016,22:26:03,22,10:26:03,10,PIPI,197,192,0.484849,PIPY;MYBR;RHFE,205,46.51,12.66,4.298,63.438,45.817,48.878,120.227,47.255,2.21,676.829,3.51,66.07,1,RHFE RHFE PIPI
High Marks Barn,22/08/2016,4,V2,,20160828_210500.wav,0,0,3.949,0_20160828_210500_000,28/08/2016,21:05:00,21,09:05:00,9,PIPI,21,15,0.14464,RHFE;PINA,22,54.275,1.99,6.622,62.303,53.287,55.415,124.592,54.791,1.732,308.869,5.706,8.17,1,RHFE PIPI
High Marks Barn,22/08/2016,4,V2,,20160825_023434.wav,0,0,5.603,0_20160825_023434_000,25/08/2016,02:34:34,2,14:34:34,14,PIPI,35,31,0.343662,RHFE,36,50.015,19.03,5.622,60.279,49.462,51.744,130.198,51.191,1.707,351.281,4.844,16.39,1,RHFE PIPI
High Marks Barn,22/08/2016,4,V2,,20160828_212218.wav,0,0,10.311,0_20160828_212218_000,28/08/2016,21:22:18,21,09:22:18,9,PIPI,62,47,0.160788,RHFE;PINA,65,54.205,13.93,11.583,65.268,52.061,55.712,133.707,54.847,2.194,425.149,10.879,14.46,1,RHFE PIPI
High Marks Barn,22/08/2016,4,V2,,20160827_044910.wav,0,0,2.517,0_20160827_044910_000,27/08/2016,04:49:10,4,16:49:10,16,RHFE,14,14,0.695293,,14,82.068,-0.83,16.529,82.994,76.848,81.718,110.743,81.591,0.585,-365.144,16.43,15.93,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160824_033542.wav,0,0,2.905,0_20160824_033542_000,24/08/2016,03:35:42,3,15:35:42,15,RHFE,11,11,0.525091,,11,81.268,-1.35,35.839,82.028,73.126,80.72,114.424,80.383,1.219,-127.616,35.539,3.83,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160826_005732.wav,0,0,2.017,0_20160826_005732_000,26/08/2016,00:57:32,0,12:57:32,12,RHFE,11,11,0.67755,,11,82.492,-0.15,21.889,83.514,76.8,82.1,125.272,82.106,1.362,46.216,21.402,8.91,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160826_205640.wav,0,0,2.028,0_20160826_205640_000,26/08/2016,20:56:40,20,08:56:40,8,RHFE,10,9,0.463293,PINA,10,77.919,0.4,10.167,79.275,74.894,77.793,81.171,77.923,0.999,339.887,10.078,5.71,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160823_045426.wav,0,0,2.473,0_20160823_045426_000,23/08/2016,04:54:26,4,16:54:26,16,RHFE,9,9,0.654523,,9,81.303,-2.78,13.164,82.696,77.329,81.181,118.488,80.925,0.963,-249.416,12.589,4.39,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160828_204851.wav,0,0,2.629,0_20160828_204851_000,28/08/2016,20:48:51,20,08:48:51,8,RHFE,14,14,0.568642,,15,81.889,0.24,32.517,83.246,75.468,81.957,187.013,82.005,3.646,-234.627,30.142,8.73,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160828_205419.wav,0,0,2.52,0_20160828_205419_000,28/08/2016,20:54:19,20,08:54:19,8,RHFE,8,8,0.680501,,8,81.96,-0.64,20.442,83.023,75.398,81.629,142.144,81.539,1.372,7.834,19.845,3.53,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160825_014008.wav,0,0,2.305,0_20160825_014008_000,25/08/2016,01:40:08,1,13:40:08,13,RHFE,8,8,0.681839,,8,81.331,-1,22.839,82.279,75.906,81.23,138.896,80.62,1.022,57.41,22.839,6.14,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160823_211737.wav,0,0,2.323,0_20160823_211737_000,23/08/2016,21:17:37,21,09:17:37,9,RHFE,8,8,0.682763,,8,80.424,-1.37,16.603,81.242,75.755,80.047,95.045,79.624,1.062,-8.02,16.597,3.67,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160823_211805.wav,0,0,2.512,0_20160823_211805_000,23/08/2016,21:18:05,21,09:18:05,9,RHFE,7,6,0.354364,PINA,7,75.44,-0.03,19.363,76.826,72.76,75.628,141.321,75.299,0.578,115.301,19.321,2.85,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160826_001620.wav,0,0,2.468,0_20160826_001620_000,26/08/2016,00:16:20,0,12:16:20,12,RHFE,7,7,0.589609,,7,82.736,-3.22,14.681,83.982,78.794,82.108,83.417,82.022,0.569,394.905,13.791,2.26,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160826_003557.wav,0,0,2.008,0_20160826_003557_000,26/08/2016,00:35:57,0,12:35:57,12,RHFE,7,5,0.211669,MYBE;PIPI,7,69.212,14.54,16.041,70.688,68.039,69.163,284.782,69.029,0.599,87.082,14.186,2.06,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160826_003806.wav,0,0,2.016,0_20160826_003806_000,26/08/2016,00:38:06,0,12:38:06,12,RHFE,7,7,0.65578,,7,82.858,4.88,9.865,84.231,81.759,83.074,281.835,83.475,0.069,-183.224,9.658,6.19,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160823_222942.wav,0,0,2.275,0_20160823_222942_000,23/08/2016,22:29:42,22,10:29:42,10,RHFE,6,6,0.691672,,6,82.353,-0.61,21.392,83.505,77.909,82.169,145.345,81.933,0.694,110.46,21.294,3.14,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160826_003933.wav,0,0,2.051,0_20160826_003933_000,26/08/2016,00:39:33,0,12:39:33,12,RHFE,6,6,0.751265,,6,82.2,-1.42,13.511,82.914,75.822,81.825,115.308,81.23,0.734,-432.441,13.39,1.56,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160823_210915.wav,0,0,2.019,0_20160823_210915_000,23/08/2016,21:09:15,21,09:09:15,9,RHFE,6,6,0.742193,,6,79.216,-0.35,14.459,80.283,75.316,79.239,147.301,78.954,0.594,122.873,13.88,2.21,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160827_204712.wav,0,0,2.148,0_20160827_204712_000,27/08/2016,20:47:12,20,08:47:12,8,RHFE,6,6,0.579068,,6,79.655,1.75,24.774,80.98,71.316,79.614,114.122,79.754,1.306,-72.031,24.23,5.45,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160822_205920.wav,0,0,2.252,0_20160822_205920_000,22/08/2016,20:59:20,20,08:59:20,8,RHFE,6,6,0.714424,,7,80.359,0.54,23.909,81.778,76.528,80.572,119.532,80.48,2.736,-62.098,22.748,4.4,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160825_204314.wav,0,0,2.341,0_20160825_204314_000,25/08/2016,20:43:14,20,08:43:14,8,RHFE,5,4,0.344118,MYBE,5,80.49,147.28,19.129,83.163,73.57,81.198,108.86,81.973,1.218,-17.269,18.656,2.6,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160827_012715.wav,0,0,2.009,0_20160827_012715_000,27/08/2016,01:27:15,1,13:27:15,13,RHFE,4,4,0.775851,,4,81.854,-0.26,20.445,82.908,78.394,81.884,114.108,81.845,0.538,-98.234,20.445,0.85,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160826_233920.wav,0,0,2.255,0_20160826_233920_000,26/08/2016,23:39:20,23,11:39:20,11,RHFE,4,4,0.78325,,5,80.006,1.01,19.778,81.816,75.342,80.152,133.187,80.522,6.595,398.246,19.421,2.32,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160823_222143.wav,0,0,2.143,0_20160823_222143_000,23/08/2016,22:21:43,22,10:21:43,10,RHFE,4,4,0.795691,,5,80.509,1.4,19.459,82.156,77.551,80.664,131.358,80.986,8.815,-221.874,19.073,1.2,1,RHFE
High Marks Barn,22/08/2016,4,V2,,20160827_015552.wav,0,0,2.259,0_20160827_015552_000,27/08/2016,01:55:52,1,13:55:52,13,RHFE,3,3,0.809284,,3,81.132,0.63,11.394,82.211,77.098,81.123,188.297,81.088,0.485,62.7,11.378,1.21,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160826_211722.wav,0,0,10.169,0_20160826_211722_000,26/08/2016,21:17:22,21,09:17:22,9,PIPI,76,56,0.19252,PIPY;RHFE;MYBR;MYDAU,76,50.206,18.82,8.048,65.727,48.271,52.935,108.858,50.678,2.482,324.03,7.471,35.27,1,RHFE PIPI
High Marks Barn,22/08/2016,74,W2,,20160827_044733.wav,0,0,3.508,0_20160827_044733_000,27/08/2016,04:47:33,4,16:47:33,16,RHFE,14,14,0.66768,,14,81.465,0.29,26.982,82.802,75.304,81.378,139.223,81.246,1.157,197.394,26.166,9.8,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160827_033708.wav,0,0,2.531,0_20160827_033708_000,27/08/2016,03:37:08,3,15:37:08,15,RHFE,8,8,0.618434,,8,81.76,-1.3,33.454,83.028,74.911,81.619,128.329,81.254,1.28,50.293,33.039,7.69,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160827_022826.wav,0,0,2.299,0_20160827_022826_000,27/08/2016,02:28:26,2,14:28:26,14,RHFE,18,17,0.523516,PINA,18,80.003,-0.28,12.735,81.228,77.111,79.905,94.666,79.909,0.995,27.117,12.049,6.3,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160823_024641.wav,0,0,5.032,0_20160823_024641_000,23/08/2016,02:46:41,2,14:46:41,14,RHFE,40,33,0.282603,MYBR;MYBE;PINA;PIPI,40,75.854,25.05,13.103,82.279,70.789,77.243,123.214,76.288,0.761,-209.777,12.523,14.18,1,RHFE MYO
High Marks Barn,22/08/2016,74,W2,,20160827_045400.wav,0,0,2.883,0_20160827_045400_000,27/08/2016,04:54:00,4,16:54:00,16,RHFE,9,8,0.386475,PINA,9,76.933,12.47,21.066,78.381,73.929,77.202,152.718,76.744,1.034,108.75,20.902,9.69,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160823_044436.wav,0,0,2.248,0_20160823_044436_000,23/08/2016,04:44:36,4,16:44:36,16,RHFE,10,10,0.71254,,10,80.82,-0.55,20.222,82.085,77.846,80.973,109.798,80.591,0.875,-155.752,20.217,4.03,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160827_001341.wav,0,0,2.523,0_20160827_001341_000,27/08/2016,00:13:41,0,12:13:41,12,RHFE,9,9,0.661044,,9,81.459,-1.2,14.764,82.116,74.116,81.054,131.873,80.646,1.117,-114.994,14.764,4.34,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160824_211634.wav,0,0,2.411,0_20160824_211634_000,24/08/2016,21:16:34,21,09:16:34,9,RHFE,9,9,0.623861,,9,79.924,0.25,20.328,81.289,74.435,79.877,97.542,80.032,1.721,46.392,20.123,7.71,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160823_032012.wav,0,0,3.065,0_20160823_032012_000,23/08/2016,03:20:12,3,15:20:12,15,RHFE,12,11,0.428774,PINA,12,77.976,1.32,23.809,79.514,74.327,78.056,113.25,77.931,1.311,55.931,23.103,3.86,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160826_223148.wav,0,0,4.12,0_20160826_223148_000,26/08/2016,22:31:48,22,10:31:48,10,RHFE,18,18,0.663758,,18,81.291,-0.11,25.468,82.554,74.473,81.117,101.288,81.119,1.099,-196.552,24.773,10.25,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160829_040421.wav,0,0,2.6,0_20160829_040421_000,29/08/2016,04:04:21,4,16:04:21,16,RHFE,17,10,0.101752,PINA;PIPI,17,65.195,-0.42,18.035,66.071,61.698,65.121,121.066,64.919,1.597,73.048,17.784,10.91,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160826_012321.wav,0,0,2.26,0_20160826_012321_000,26/08/2016,01:23:21,1,13:23:21,13,RHFE,7,7,0.69066,,7,80.7,1.53,8.783,82.128,79.02,80.929,111.674,81.171,0.085,-323.706,8.74,2.16,1,RHFE
High Marks Barn,22/08/2016,74,W2,,20160823_024648.wav,0,0,2.347,0_20160823_024648_000,23/08/2016,02:46:48,2,14:46:48,14,RHFE,8,7,0.404834,PINA,8,76.809,-0.71,23.678,77.395,71.556,76.498,133.547,76.1,0.796,172.122,23.197,4.25,1,RHFE
High Marks Barn,22/08/2016,10,X1,,20160823_210251.wav,0,0,5.972,0_20160823_210251_000,23/08/2016,21:02:51,21,09:02:51,9,PIPI,40,31,0.159711,PINA;RHFE,40,46.928,4.57,4.522,48.362,46.311,47.116,122.406,47.193,1.152,117.383,3.698,15.42,1,RHFE PIPI
High Marks Barn,22/08/2016,10,X1,,20160824_210601.wav,0,0,2.169,0_20160824_210601_000,24/08/2016,21:06:01,21,09:06:01,9,RHFE,5,4,0.300662,PINA,5,73.06,-0.1,17.823,73.865,69.664,72.848,130.988,72.775,1.599,247.289,16.6,1.8,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160826_235503.wav,0,0,2.011,0_20160826_235503_000,26/08/2016,23:55:03,23,11:55:03,11,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160825_052624.wav,0,0,6.099,0_20160825_052624_000,25/08/2016,05:26:24,5,17:26:24,17,PIPI,11,9,0.248295,BABA;RHFE,15,50.898,23.47,3.339,67.609,49.739,53.79,186.354,51.693,1.464,433.053,3.123,4.22,1,RHFE PIPI
High Marks Barn,22/08/2016,41,Z1,,20160824_225322.wav,0,0,5.411,0_20160824_225322_000,24/08/2016,22:53:22,22,10:53:22,10,PIPI,19,19,0.660343,,19,45.013,29.27,2.938,60.536,44.795,48.103,138.781,46.082,1.597,610.475,2.761,3.86,1,RHFE PIPI
High Marks Barn,22/08/2016,41,Z1,,20160825_220741.wav,0,0,3.728,0_20160825_220741_000,25/08/2016,22:07:41,22,10:07:41,10,RHFE,13,13,0.607713,,13,81.012,0.8,17.366,82.439,76.17,80.95,79.156,81.148,0.666,-106.457,16.599,4.32,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160826_210330.wav,0,0,3.669,0_20160826_210330_000,26/08/2016,21:03:30,21,09:03:30,9,RHFE,12,12,0.74055,,12,82.072,-0.04,10.466,83.422,79.728,82.12,198.241,82.078,0.235,-96.6,10.44,3.58,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160825_054615.wav,0,0,2.5,0_20160825_054615_000,25/08/2016,05:46:15,5,17:46:15,17,RHFE,12,12,0.545635,,12,81.17,0.19,25.581,82.083,75.205,80.964,105.322,80.895,2.532,-54.404,25.472,5.96,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160825_205159.wav,0,0,2.773,0_20160825_205159_000,25/08/2016,20:51:59,20,08:51:59,8,RHFE,11,11,0.580323,,11,82.103,0.47,21.537,83.427,77.329,82.196,108.877,82.254,0.345,-166.198,21.505,2.56,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_053122.wav,0,0,2.48,0_20160823_053122_000,23/08/2016,05:31:22,5,17:31:22,17,RHFE,11,10,0.403947,PINA,11,78.073,-0.22,28.346,79.217,74.87,78.132,110.903,77.815,0.809,-29.42,28.27,4.06,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160824_000545.wav,0,0,2.352,0_20160824_000545_000,24/08/2016,00:05:45,0,12:05:45,12,RHFE,10,9,0.384644,PINA,10,77.416,-0.76,33.343,78.128,71.21,77.058,112.278,76.575,1.433,-146.292,33.279,5.13,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160824_230138.wav,0,0,2.704,0_20160824_230138_000,24/08/2016,23:01:38,23,11:01:38,11,RHFE,14,14,0.606369,,14,81.236,-0.32,30.133,82.184,75.126,81.036,87.709,80.592,1.389,-84.321,29.147,4.64,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_214406.wav,0,0,2.824,0_20160823_214406_000,23/08/2016,21:44:06,21,09:44:06,9,RHFE,15,15,0.661327,,15,81.145,-1.85,27.33,82.161,73.51,80.851,108.849,80.568,1.397,-10.229,26.601,9.32,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160825_054621.wav,0,0,2.352,0_20160825_054621_000,25/08/2016,05:46:21,5,17:46:21,17,RHFE,10,10,0.665584,,12,81.454,-0.52,27.787,82.498,75.327,81.322,100.367,80.966,7.649,-282.658,27.14,3.73,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_054301.wav,0,0,2.144,0_20160823_054301_000,23/08/2016,05:43:01,5,17:43:01,17,RHFE,9,8,0.390117,MYBE,10,80.798,118.29,19.826,82.866,75.313,80.842,108.672,81.326,0.976,27.271,18.393,5.34,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_044044.wav,0,0,3.005,0_20160823_044044_000,23/08/2016,04:40:44,4,16:40:44,16,RHFE,9,8,0.352821,PINA,9,76.632,-0.41,34.766,77.439,71.166,76.373,123.169,75.842,1.694,-94.762,34.264,2.96,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_224839.wav,0,0,2.628,0_20160823_224839_000,23/08/2016,22:48:39,22,10:48:39,10,RHFE,9,9,0.651847,,9,80.544,-0.19,15.902,81.561,74.966,80.375,116.87,80.461,1.126,-287.803,15.863,4.01,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160826_021448.wav,0,0,2.611,0_20160826_021448_000,26/08/2016,02:14:48,2,14:14:48,14,RHFE,7,7,0.778788,,8,81.029,-0.13,16.249,82.181,74.572,80.757,96.257,80.829,1.305,-351.101,15.208,2.81,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160825_204805.wav,0,0,2.012,0_20160825_204805_000,25/08/2016,20:48:05,20,08:48:05,8,RHFE,7,7,0.626618,,7,81.642,1.1,18.408,82.731,76.817,81.509,132.703,81.759,0.591,-320.94,18.408,5.94,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_210944.wav,0,0,2.737,0_20160823_210944_000,23/08/2016,21:09:44,21,09:09:44,9,RHFE,17,16,0.478051,PINA,17,79.131,0.08,17.528,80.095,75.064,79.096,94.121,78.799,0.582,-113.367,17.467,5.78,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160822_221404.wav,0,0,2.157,0_20160822_221404_000,22/08/2016,22:14:04,22,10:14:04,10,RHFE,2,2,0.789103,,2,80.816,0.91,20.243,82.483,80,80.881,138.08,81.65,0.47,182.533,20.243,0.9,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_050709.wav,0,0,2.501,0_20160823_050709_000,23/08/2016,05:07:09,5,17:07:09,17,RHFE,6,6,0.699981,,6,81.23,3.84,14.612,83.062,77.917,81.415,96.507,81.683,1.605,-29.155,14.129,3.02,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160826_054200.wav,0,0,2.329,0_20160826_054200_000,26/08/2016,05:42:00,5,17:42:00,17,RHFE,4,4,0.759251,,4,80.816,4.58,13.844,82.483,77.96,81.175,143.448,81.65,0.57,-296.967,13.073,1.81,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160823_023337.wav,0,0,4.729,0_20160823_023337_000,23/08/2016,02:33:37,2,14:33:37,14,RHFE,18,18,0.683385,,18,82.209,0.81,14.375,83.359,75.71,81.907,106.445,82.13,1.261,-147.031,14.321,5.11,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160826_045059.wav,0,0,2.043,0_20160826_045059_000,26/08/2016,04:50:59,4,16:50:59,16,RHFE,3,3,0.60871,,3,81.927,-1.54,15.272,82.483,77.687,81.728,161.267,81.916,0.049,237.541,14.66,2.43,1,RHFE
High Marks Barn,22/08/2016,41,Z1,,20160825_204831.wav,0,0,4.809,0_20160825_204831_000,25/08/2016,20:48:31,20,08:48:31,8,RHFE,24,24,0.683133,,26,81.55,-0.3,26.599,82.56,74.862,81.36,117.497,81.21,2.792,32.347,24.416,11.04,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211738.wav,0,0,11.349,0_20160825_211738_000,25/08/2016,21:17:38,21,09:17:38,9,MYBR,40,14,0.065476,MYBE;MYDAU;MYNA;RHFE,41,50.831,219.67,7.439,75.377,45.453,57.604,144.709,56.378,1.19,466.626,7.044,54.52,1,RHFE MYO
High Marks Barn,22/08/2016,15,Z2,,20160828_010809.wav,0,0,5.083,0_20160828_010809_000,28/08/2016,01:08:09,1,13:08:09,13,PIPI,22,14,0.193989,PIPY;MYBR;BABA;RHFE,23,49.675,18.86,3.83,65.486,47.974,52.116,151.972,50.182,1.899,605.375,3.188,9.81,1,RHFE PIPI
High Marks Barn,22/08/2016,15,Z2,,20160825_212249.wav,0,0,25.776,0_20160825_212249_000,25/08/2016,21:22:49,21,09:22:49,9,RHFE,322,319,0.551734,PIPI;PINA,326,82.828,0.26,14.333,84.171,80.162,82.859,79.051,82.946,0.48,-148.074,13.866,167.69,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160823_222356.wav,0,0,3.472,0_20160823_222356_000,23/08/2016,22:23:56,22,10:23:56,10,RHFE,9,9,0.727053,,9,81.092,-0.09,17.887,82.309,80.101,81.275,154.639,81.096,0.055,189.977,17.805,7.58,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160830_040709.wav,0,0,2.039,0_20160830_040709_000,30/08/2016,04:07:09,4,16:07:09,16,RHFE,9,9,0.752982,,9,81.927,2.58,8.525,83.448,80.45,82.382,82.91,82.684,0.197,147.166,8.481,3.54,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_021831.wav,0,0,2.756,0_20160825_021831_000,25/08/2016,02:18:31,2,14:18:31,14,RHFE,8,7,0.391283,PIPI,8,77.434,-0.23,20.511,78.799,73.84,77.194,113.109,76.992,0.938,-127.77,20.11,3.15,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160824_000128.wav,0,0,2.269,0_20160824_000128_000,24/08/2016,00:01:28,0,12:01:28,12,RHFE,9,9,0.591091,,9,81.738,-0.36,16.117,82.766,76.542,81.478,128.759,81.383,1.649,-159.961,16.027,4.62,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160828_001415.wav,0,0,2.912,0_20160828_001415_000,28/08/2016,00:14:15,0,12:14:15,12,RHFE,10,10,0.593066,,10,80.745,-0.83,17.504,81.908,77.766,80.854,118.563,80.679,1.406,-412.32,17.382,8.58,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160828_053548.wav,0,0,2.6,0_20160828_053548_000,28/08/2016,05:35:48,5,17:35:48,17,RHFE,10,10,0.777424,,11,80.546,0.02,9.279,81.97,79.386,80.589,102.999,80.4,0.806,72.67,9.141,5.85,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160824_010202.wav,0,0,4.307,0_20160824_010202_000,24/08/2016,01:02:02,1,13:02:02,13,RHFE,10,10,0.622915,,11,81.806,0.78,16.127,83.434,79.087,81.989,137.693,82.034,2.051,258.914,14.546,3.28,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160827_224035.wav,0,0,3.193,0_20160827_224035_000,27/08/2016,22:40:35,22,10:40:35,10,RHFE,10,10,0.626306,,11,81.28,5.78,30.153,82.496,78.418,81.365,114.118,81.271,2.039,-109.303,29.877,4.51,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212826.wav,0,0,7.169,0_20160825_212826_000,25/08/2016,21:28:26,21,09:28:26,9,RHFE,34,32,0.517064,PINA,35,79.236,0.65,14.956,80.678,76.564,79.325,162.401,79.377,1.37,-144.744,14.493,23.95,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160826_023035.wav,0,0,4.12,0_20160826_023035_000,26/08/2016,02:30:35,2,14:30:35,14,RHFE,11,10,0.508366,PINA,11,78.105,-0.2,20.282,79.008,74.613,77.952,125.591,77.821,0.788,144.525,18.897,2.72,1,RHFE
