Site,Detector number,Survey date,DATE,TIME,Site Number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,HOUR,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
Buckfastleigh,R1,05/09/2016,06/09/2016,00:00:20,23,,20160906_000020.wav,0,0,2.321,0_20160906_000020_000,0,12:00:20,12,RHFE,5,5,0.764344,,5,80.333,0.17,16.841,81.646,71.472,80.013,118.778,80.346,1.97,41.205,16.82,3.33,1,RHFE
Buckfastleigh,I2,05/09/2016,06/09/2016,00:01:07,72,,20160906_000107.wav,0,0,2.248,0_20160906_000107_000,0,12:01:07,12,RHFE,8,8,0.600494,,8,80.649,0.58,12.379,84.658,74.525,80.614,33.105,80.837,4.623,105.466,9.777,2.84,1,RHFE
Buckfastleigh,T1,05/09/2016,06/09/2016,00:06:43,16,,20160906_000643.wav,0,0,2.129,0_20160906_000643_000,0,12:06:43,12,RHFE,3,3,0.756436,,3,82.2,0.31,8.05,83.949,80.827,82.375,110.26,81.927,0.358,69.145,6.117,0.68,1,RHFE
Buckfastleigh,E1,05/09/2016,06/09/2016,00:11:46,36,,20160906_001146.wav,0,0,2.064,0_20160906_001146_000,0,12:11:46,12,RHFE,4,4,0.768273,,5,81.483,-2.28,8.88,83.4,80.013,81.571,35.252,81.15,0.274,141.011,7.841,3.55,1,RHFE
Buckfastleigh,X1,05/09/2016,12/09/2016,00:12:02,7,,20160912_001202.wav,0,0,2.508,0_20160912_001202_000,0,12:12:02,12,RHFE,8,8,0.541727,,8,81.964,-0.23,18.708,83.679,78.16,82.024,108.529,82.492,0.334,-82.493,17.414,5.45,1,RHFE
Buckfastleigh,R1,05/09/2016,07/09/2016,00:14:28,23,,20160907_001428.wav,0,0,2.04,0_20160907_001428_000,0,12:14:28,12,RHFE,3,3,0.60663,,3,82.211,1.77,26.76,83.924,79.113,82.489,104.648,82.766,0.21,100.148,25.99,2.8,1,RHFE
Buckfastleigh,Z2,05/09/2016,07/09/2016,00:14:56,50,,20160907_001456.wav,0,0,2.764,0_20160907_001456_000,0,12:14:56,12,RHFE,15,15,0.711436,,15,81.873,-1.06,20.301,82.778,74.77,81.511,120.428,81.097,1.101,-255.161,19.724,4.65,1,RHFE
Buckfastleigh,Z2,05/09/2016,07/09/2016,00:19:02,50,,20160907_001902.wav,0,0,2.485,0_20160907_001902_000,0,12:19:02,12,RHFE,3,3,0.790751,,3,81.372,-4.1,4.215,82.234,79.739,81.038,180.265,80.566,0.214,335.409,4.198,0.85,1,RHFE
Buckfastleigh,K2,05/09/2016,07/09/2016,00:22:47,55,,20160907_002247.wav,0,0,2.177,0_20160907_002247_000,0,12:22:47,12,RHFE,5,4,0.241075,MYBE,6,83.519,-46.71,9.267,86.437,77.21,82.491,32.484,82.908,4.145,-8.035,8.441,3.28,1,RHFE
Buckfastleigh,D2,05/09/2016,07/09/2016,00:23:54,22,,20160907_002354.wav,0,0,2.087,0_20160907_002354_000,0,12:23:54,12,RHFE,3,3,0.540763,,3,82.483,-2.39,14.515,85.848,77.751,82.457,30.043,82.2,4.885,135.041,14.033,1.39,1,RHFE
Buckfastleigh,R1,05/09/2016,07/09/2016,00:24:44,23,,20160907_002444.wav,0,0,2.513,0_20160907_002444_000,0,12:24:44,12,RHFE,7,4,0.080748,PINA;PIPI,7,64.305,0.47,31.449,65.705,63.179,64.402,122.047,64.346,2.285,137.864,29.884,3.08,1,RHFE
Buckfastleigh,V1,05/09/2016,07/09/2016,00:26:26,63,,20160907_002626.wav,0,0,2.257,0_20160907_002626_000,0,12:26:26,12,RHFE,8,8,0.611691,,8,82.496,0.24,23.811,84.007,81.429,82.633,125.968,82.806,0.17,-88.87,23.429,2.59,1,RHFE
Buckfastleigh,K2,05/09/2016,07/09/2016,00:31:54,55,,20160907_003154.wav,0,0,2.137,0_20160907_003154_000,0,12:31:54,12,RHFE,3,3,0.626047,,3,82.494,-1,10.173,85.238,80.889,82.299,63.79,82.2,4.455,286.902,9.251,0.84,1,RHFE
Buckfastleigh,M1,05/09/2016,06/09/2016,00:33:27,17,,20160906_003327.wav,0,0,2.063,0_20160906_003327_000,0,12:33:27,12,RHFE,6,6,0.759425,,7,81.293,1.51,3.762,83.365,79.16,81.323,68.664,81.88,0.667,274.841,3.683,2.33,1,RHFE
Buckfastleigh,K2,05/09/2016,08/09/2016,00:36:11,55,,20160908_003611.wav,0,0,2.244,0_20160908_003611_000,0,12:36:11,12,RHFE,3,3,0.606658,,4,82.058,-1.89,19.312,83.574,79.217,81.931,96.32,81.854,4.669,3.49,18.86,4.46,1,RHFE
Buckfastleigh,Z1,05/09/2016,06/09/2016,00:40:28,11,,20160906_004028.wav,0,0,3.229,0_20160906_004028_000,0,12:40:28,12,RHFE,13,13,0.601198,,13,82.289,0.1,32.675,83.353,78.235,82.399,119.101,82.041,0.526,36.095,32.576,5.63,1,RHFE
Buckfastleigh,K2,05/09/2016,07/09/2016,00:44:02,55,,20160907_004402.wav,0,0,2.131,0_20160907_004402_000,0,12:44:02,12,RHFE,3,3,0.513955,,3,81.372,8.04,19.775,84.296,79.071,81.845,60.312,82.495,4.528,-175.421,19.008,1.74,1,RHFE
Buckfastleigh,C2,05/09/2016,06/09/2016,00:49:13,3,,20160906_004913.wav,0,0,2.135,0_20160906_004913_000,0,12:49:13,12,RHFE,6,6,0.580655,,7,82.741,15.6,4.798,85.826,77.517,82.264,21.107,83.344,1.383,294.646,4.016,3.22,1,RHFE
Buckfastleigh,V1,05/09/2016,06/09/2016,00:49:49,63,,20160906_004949.wav,0,0,2.385,0_20160906_004949_000,0,12:49:49,12,RHFE,9,9,0.542013,,9,81.568,-0.25,27.308,82.888,76.496,81.562,125.835,81.489,1.642,130.77,27.014,2.8,1,RHFE
Buckfastleigh,K2,05/09/2016,08/09/2016,00:52:07,55,,20160908_005207.wav,0,0,2.064,0_20160908_005207_000,0,12:52:07,12,RHFE,2,2,0.793793,,2,81.224,-0.23,16.391,83.389,80.047,81.632,96.749,81.224,2.158,301.293,14.895,0.54,1,RHFE
Buckfastleigh,R1,05/09/2016,07/09/2016,01:00:45,23,,20160907_010045.wav,0,0,2.14,0_20160907_010045_000,1,13:00:45,13,RHFE,6,5,0.316006,PINA,6,74.126,0.66,15.524,75.617,70.495,74.572,144.45,74.581,0.241,154.937,14.77,21.43,1,RHFE
Buckfastleigh,U2,05/09/2016,12/09/2016,01:04:00,70,,20160912_010400.wav,0,0,2.02,0_20160912_010400_000,1,13:04:00,13,RHFE,7,7,0.548299,,7,83.845,-0.41,13.516,85.128,80.526,83.871,316.145,83.476,0.102,33.773,13.077,3.35,1,RHFE
Buckfastleigh,M2,05/09/2016,06/09/2016,01:08:51,37,,20160906_010851.wav,0,0,2.821,0_20160906_010851_000,1,13:08:51,13,RHFE,32,25,0.23094,PINA;PIPI,35,74.482,-2.71,8.094,76.654,70.72,74.208,66.157,74.336,2.285,-2.999,6.119,11.59,1,RHFE
Buckfastleigh,E1,05/09/2016,06/09/2016,01:10:06,36,,20160906_011006.wav,0,0,2.179,0_20160906_011006_000,1,13:10:06,13,RHFE,8,8,0.6763,,8,82.079,-3.9,6.78,84.892,77.611,81.662,24.764,81.454,1.229,74.552,5.285,4.13,1,RHFE
Buckfastleigh,T2,05/09/2016,12/09/2016,01:17:09,71,,20160912_011709.wav,0,0,2.028,0_20160912_011709_000,1,13:17:09,13,RHFE,2,2,0.696653,,2,82.058,-0.22,18.816,82.483,81.633,82.013,120.419,81.633,0.049,305.111,18.816,2.33,1,RHFE
Buckfastleigh,Z2,05/09/2016,08/09/2016,01:17:46,50,,20160908_011746.wav,0,0,2.432,0_20160908_011746_000,1,13:17:46,13,RHFE,4,4,0.686306,,5,80.08,-14.31,18.391,81.346,73.878,79.477,136.199,79.069,1.065,134.356,18.372,4.96,1,RHFE
Buckfastleigh,T1,05/09/2016,07/09/2016,01:17:56,16,,20160907_011756.wav,0,0,3.001,0_20160907_011756_000,1,13:17:56,13,RHFE,13,13,0.677315,,13,82.428,-0.16,18.499,83.495,78.472,82.239,130.445,82.246,0.285,-236.284,17.819,5.56,1,RHFE
Buckfastleigh,D2,05/09/2016,06/09/2016,01:21:42,22,,20160906_012142.wav,0,0,2.097,0_20160906_012142_000,1,13:21:42,13,RHFE,2,2,0.720201,,2,82.483,-7.31,8.418,84.257,81.65,83.04,64.852,82.5,0.675,159.028,8.273,1.82,1,RHFE
Buckfastleigh,U2,05/09/2016,12/09/2016,01:21:57,70,,20160912_012157.wav,0,0,3.105,0_20160912_012157_000,1,13:21:57,13,RHFE,15,15,0.637719,,16,82.387,1.44,25.767,83.846,78.623,82.605,102.518,82.758,1.905,-209.471,25.644,19.03,1,RHFE
Buckfastleigh,Z1,05/09/2016,07/09/2016,01:24:03,11,,20160907_012403.wav,0,0,2.779,0_20160907_012403_000,1,13:24:03,13,RHFE,10,10,0.617396,,10,82.15,-0.94,37.22,82.926,75.532,81.74,128.355,81.242,0.824,99.248,36.389,5.62,1,RHFE
Buckfastleigh,W2,05/09/2016,08/09/2016,01:26:25,62,,20160908_012625.wav,0,0,2.156,0_20160908_012625_000,1,13:26:25,13,RHFE,6,6,0.591638,,7,80.247,2.72,15.419,81.778,77.366,80.611,118.55,80.602,0.368,-492.872,14.807,6.38,1,RHFE
Buckfastleigh,Z1,05/09/2016,07/09/2016,01:31:40,11,,20160907_013140.wav,0,0,2.024,0_20160907_013140_000,1,13:31:40,13,RHFE,10,8,0.235557,PINA,11,71.046,-0.01,28.314,71.858,66.037,70.972,129.306,70.839,0.999,122.998,28.23,11.6,1,RHFE
Buckfastleigh,D2,05/09/2016,08/09/2016,01:31:52,22,,20160908_013152.wav,0,0,2.088,0_20160908_013152_000,1,13:31:52,13,RHFE,4,4,0.463046,,5,81.986,26.06,6.088,85.734,80.358,82.519,24.945,82.653,1.84,-64.633,5.885,2.97,1,RHFE
Buckfastleigh,Z1,05/09/2016,07/09/2016,01:33:14,11,,20160907_013314.wav,0,0,2.376,0_20160907_013314_000,1,13:33:14,13,RHFE,7,7,0.467784,,7,81.292,4.94,28.056,82.366,76.547,81.044,116.653,81.054,2.48,-290.318,27.914,7.29,1,RHFE
Buckfastleigh,Z1,05/09/2016,06/09/2016,01:40:40,11,,20160906_014040.wav,0,0,2.977,0_20160906_014040_000,1,13:40:40,13,RHFE,14,14,0.58895,,14,82.731,-0.87,28.076,83.916,77.329,82.665,136.546,82.609,0.683,-163.914,27.441,11.14,1,RHFE
Buckfastleigh,M2,05/09/2016,07/09/2016,01:46:03,37,,20160907_014603.wav,0,0,2.219,0_20160907_014603_000,1,13:46:03,13,RHFE,6,3,0.064479,PINA;PIPI,7,58.434,-8.19,9.575,60.608,56.757,58.45,35.854,58.455,2.785,15.921,8.199,5.78,1,RHFE
Buckfastleigh,E1,05/09/2016,06/09/2016,01:47:58,36,,20160906_014758.wav,0,0,2.116,0_20160906_014758_000,1,13:47:58,13,RHFE,8,8,0.712245,,8,82.22,-7.27,3.731,83.809,80.345,82.004,24.382,81.854,0.952,67.157,3.329,2.71,1,RHFE
Buckfastleigh,R1,05/09/2016,08/09/2016,01:55:52,23,,20160908_015552.wav,0,0,2.516,0_20160908_015552_000,1,13:55:52,13,RHFE,10,9,0.525807,PIPI,10,77.99,-0.9,18.548,78.838,69.698,77.483,131.514,77.284,2.048,-91.577,18.18,3.44,1,RHFE
Buckfastleigh,E1,05/09/2016,06/09/2016,02:01:41,36,,20160906_020141.wav,0,0,2.144,0_20160906_020141_000,2,14:01:41,14,RHFE,5,5,0.584015,,5,81.98,0.83,12.994,86.127,80.496,82.375,26.618,82.156,1.295,427.843,12.168,3.92,1,RHFE
Buckfastleigh,Z1,05/09/2016,08/09/2016,02:03:23,11,,20160908_020323.wav,0,0,2.383,0_20160908_020323_000,2,14:03:23,14,RHFE,7,7,0.65282,,7,81.536,2.65,15.98,83.344,77.93,81.984,157.851,82.138,0.313,-166.401,15.669,7.99,1,RHFE
Buckfastleigh,S2,05/09/2016,06/09/2016,02:05:15,14,,20160906_020515.wav,0,0,2.235,0_20160906_020515_000,2,14:05:15,14,RHFE,4,4,0.651923,,4,82.908,0.17,20.779,84.46,78.058,82.897,141.649,83.138,0.327,221.417,20.286,1.13,1,RHFE
Buckfastleigh,S2,05/09/2016,06/09/2016,02:06:03,14,,20160906_020603.wav,0,0,2.133,0_20160906_020603_000,2,14:06:03,14,RHFE,3,2,0.191606,PIPI,3,69.089,0.54,31.562,70.256,61.232,69.063,90.269,69.446,1.74,-130.33,30.864,2.47,1,RHFE
Buckfastleigh,S2,05/09/2016,06/09/2016,02:06:14,14,,20160906_020614.wav,0,0,2.319,0_20160906_020614_000,2,14:06:14,14,RHFE,18,18,0.578669,,19,82.845,0.82,22.931,84.319,70.519,82.679,73.076,82.946,0.373,1.871,20.561,16.87,1,RHFE
Buckfastleigh,S2,05/09/2016,06/09/2016,02:06:39,14,,20160906_020639.wav,0,0,2.74,0_20160906_020639_000,2,14:06:39,14,RHFE,10,10,0.425999,,11,82.876,1.94,47.95,84.139,74.441,82.839,101.066,83.108,2.538,-112.393,47.283,11.44,1,RHFE
Buckfastleigh,V1,05/09/2016,07/09/2016,02:09:08,63,,20160907_020908.wav,0,0,2.305,0_20160907_020908_000,2,14:09:08,14,RHFE,12,8,0.13651,PINA;MYBE,12,71.858,-13.19,19.599,72.992,68.866,71.991,147.293,72.088,4.521,-205.264,17.948,16.02,1,RHFE
Buckfastleigh,S2,05/09/2016,06/09/2016,02:14:12,14,,20160906_021412.wav,0,0,2.023,0_20160906_021412_000,2,14:14:12,14,NoID,2,0,0,PINA,2,62.189,-38.5,9.321,63.058,61.334,62.034,94.729,62.184,0.458,88.145,8.79,0.49,1,RHFE
Buckfastleigh,S2,05/09/2016,06/09/2016,02:15:01,14,,20160906_021501.wav,0,0,2.223,0_20160906_021501_000,2,14:15:01,14,RHFE,7,7,0.655722,,7,82.245,-0.32,28.516,83.349,74.245,82.098,160.345,82.012,1.289,127.655,27.689,4.31,1,RHFE
Buckfastleigh,S2,05/09/2016,06/09/2016,02:22:53,14,,20160906_022253.wav,0,0,2.147,0_20160906_022253_000,2,14:22:53,14,RHFE,10,10,0.622586,,10,82.745,-0.68,25.792,83.961,72.673,82.375,112.822,82.656,1.936,61.596,24.965,6.13,1,RHFE
Buckfastleigh,X1,05/09/2016,12/09/2016,02:30:15,7,,20160912_023015.wav,0,0,2.256,0_20160912_023015_000,2,14:30:15,14,RHFE,2,2,0.726712,,2,81.224,-0.04,29.426,82.483,74.393,80.744,219.68,81.224,0.174,362.627,27.199,0.68,1,RHFE
Buckfastleigh,X1,05/09/2016,07/09/2016,02:31:33,7,,20160907_023133.wav,0,0,2.019,0_20160907_023133_000,2,14:31:33,14,RHFE,5,5,0.567827,,5,81.973,0.67,21.569,83.518,78.997,82.354,121.69,82.66,0.634,-176.325,21.419,3.05,1,RHFE
Buckfastleigh,U2,05/09/2016,07/09/2016,02:36:40,70,,20160907_023640.wav,0,0,5.256,0_20160907_023640_000,2,14:36:40,14,RHFE,21,21,0.613199,,22,82.703,2.12,19.54,83.946,77.901,82.412,161.159,82.417,1.869,101.726,17.518,9.12,1,RHFE
Buckfastleigh,U2,05/09/2016,07/09/2016,02:36:56,70,,20160907_023656.wav,0,0,2.996,0_20160907_023656_000,2,14:36:56,14,RHFE,10,10,0.634412,,10,82.143,1.82,19.265,83.78,81.306,82.561,146.733,82.915,0.087,-17.261,19.144,6.62,1,RHFE
Buckfastleigh,V1,05/09/2016,07/09/2016,02:38:50,63,,20160907_023850.wav,0,0,2.056,0_20160907_023850_000,2,14:38:50,14,RHFE,4,4,0.627894,,4,82.917,-2.29,23.324,84.441,79.109,82.894,123.16,83.13,0.825,-6.577,22.829,4.44,1,RHFE
Buckfastleigh,S2,05/09/2016,08/09/2016,02:41:12,14,,20160908_024112.wav,0,0,2.008,0_20160908_024112_000,2,14:41:12,14,PINA,8,8,0.37202,,8,41.162,4.78,3.706,41.757,40.767,41.282,80.692,41.349,0.665,-20.294,2.748,2.3,1,RHFE
Buckfastleigh,W2,05/09/2016,08/09/2016,02:46:03,62,,20160908_024603.wav,0,0,3.576,0_20160908_024603_000,2,14:46:03,14,RHFE,24,24,0.569165,,24,82.632,0.9,28.32,84.08,78.05,82.823,108.917,82.67,0.848,58.45,27.909,23.78,1,RHFE
Buckfastleigh,U2,05/09/2016,12/09/2016,02:46:12,70,,20160912_024612.wav,0,0,4.089,0_20160912_024612_000,2,14:46:12,14,RHFE,30,30,0.646239,,30,82.263,1.02,19.41,83.835,75.377,82.245,104.794,82.432,0.668,-216.032,17.547,19.55,1,RHFE
Buckfastleigh,W2,05/09/2016,08/09/2016,02:46:15,62,,20160908_024615.wav,0,0,2.257,0_20160908_024615_000,2,14:46:15,14,RHFE,12,12,0.673532,,12,81.397,11.52,12.516,82.932,78.495,81.357,102.23,81.593,0.231,281.195,11.807,10.75,1,RHFE
Buckfastleigh,U2,05/09/2016,12/09/2016,02:46:27,70,,20160912_024627.wav,0,0,4.417,0_20160912_024627_000,2,14:46:27,14,RHFE,22,22,0.649176,,24,81.661,0.27,27.444,83.287,76.762,81.726,114.255,81.481,2.598,24.058,25.049,13.55,1,RHFE
Buckfastleigh,U2,05/09/2016,12/09/2016,02:46:37,70,,20160912_024637.wav,0,0,2.891,0_20160912_024637_000,2,14:46:37,14,RHFE,13,13,0.583754,,13,81.138,-1.03,19.847,82.507,77.807,81.485,111.628,80.952,1.376,-165.762,19.406,12.06,1,RHFE
Buckfastleigh,U2,05/09/2016,12/09/2016,02:46:44,70,,20160912_024644.wav,0,0,2.343,0_20160912_024644_000,2,14:46:44,14,RHFE,10,10,0.554931,,10,81.565,-0.81,21.52,82.841,76.793,81.571,106.827,81.33,0.962,-591.99,21.426,5.19,1,RHFE
Buckfastleigh,U2,05/09/2016,12/09/2016,02:46:56,70,,20160912_024656.wav,0,0,3.048,0_20160912_024656_000,2,14:46:56,14,RHFE,11,11,0.665404,,11,82.335,0.73,20.759,83.669,78.735,82.289,114.835,82.19,0.78,43.187,20.339,2.87,1,RHFE
