Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,,,,,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1390.211,10.288,0_20160728_045920_211,28/07/2016,04:59:20,4,27/07/2016,16:59:20,16,RHFE,15,15,0.572654,,16,82.141,9.58,12.556,83.901,79.551,82.451,429.726,82.77,0.717,-214.369,11.742,10.57,1,RHFE,,,1340,1,
Buckfastleigh,,126,V2,,20160727_043705.wac,0,1336.744,2.355,0_20160727_045921_744,27/07/2016,04:59:21,4,26/07/2016,16:59:21,16,RHFE,2,2,0.777316,,2,80.049,-1.1,6.604,81.258,79.247,80.426,774.008,80.032,0.151,291.906,6.579,1.05,1,RHFE,,,2651,1,
Buckfastleigh,,124,A2,,20160730_043335.wac,0,1548.084,2.015,0_20160730_045923_084,30/07/2016,04:59:23,4,29/07/2016,16:59:23,16,RHFE,5,5,0.770564,,5,80.666,3.42,6.055,82.483,78.131,81.047,70.225,81.333,1.874,83.277,5.757,2.37,1,RHFE,,,42,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1692.891,10.708,0_20160731_045923_891,31/07/2016,04:59:23,4,30/07/2016,16:59:23,16,RHFE,6,6,0.580025,,6,82.489,3.18,7.518,84.072,79.195,82.708,135.778,83.221,0.088,-514.402,7.442,2.89,1,RHFE,,,1045,1,
Buckfastleigh,,126,V2,,20160727_043705.wac,0,1339.879,4.82,0_20160727_045924_879,27/07/2016,04:59:24,4,26/07/2016,16:59:24,16,RHFE,13,10,0.260817,PIPI;PINA,13,73.182,1.63,14.891,74.466,71.768,73.369,112.549,73.661,1.48,82.847,14.023,9.13,1,RHFE MYO,,,2652,1,
Buckfastleigh,,106,I2,,20160727_043724.wac,0,1321.681,2.317,0_20160727_045925_681,27/07/2016,04:59:25,4,26/07/2016,16:59:25,16,RHFE,9,9,0.562012,,9,81.659,0.43,12.812,84.632,77.312,81.602,43.698,82.033,3.368,-306.045,9.779,4.63,1,RHFE,,,336,1,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1219.115,5.384,0_20160726_045931_115,26/07/2016,04:59:31,4,25/07/2016,16:59:31,16,RHFE,4,4,0.57763,,4,81.454,9.72,6.718,83.36,78.613,81.955,108.446,82.27,0.061,-649.996,5.101,1.18,1,RHFE,,,818,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1401.535,6.364,0_20160728_045931_535,28/07/2016,04:59:31,4,27/07/2016,16:59:31,16,RHFE,6,6,0.72011,,6,82.483,1.92,5.382,84.085,81.78,82.804,152.219,83.068,0.08,-85.575,5.195,1.87,1,RHFE,,,1043,1,
Buckfastleigh,,122,R1,,20160727_043712.wac,0,1342.911,31.188,0_20160727_045934_911,27/07/2016,04:59:34,4,26/07/2016,16:59:34,16,RHFE,2,2,0.316063,,6,58.209,27.95,4.486,65.959,57.273,59.7,521.357,59.257,1.031,810.714,4.054,5.22,1,RHFE,,,649,1,
Buckfastleigh,,124,A2,,20160726_043926.wac,0,1210.484,2.215,0_20160726_045936_484,26/07/2016,04:59:36,4,25/07/2016,16:59:36,16,RHFE,7,7,0.753141,,10,82.274,-16.33,8.299,84.476,78.105,81.576,37.49,81.5,4.368,23.153,7.866,4.72,1,RHFE,,,35,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1705.62,11.879,0_20160731_045936_620,31/07/2016,04:59:36,4,30/07/2016,16:59:36,16,RHFE,9,9,0.675557,,10,81.348,9.34,5.352,83.525,78.592,81.574,116.306,82.504,0.205,-266.18,5.198,3.89,1,RHFE RHFE,,,1183,2,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1410.201,28.497,0_20160728_045940_201,28/07/2016,04:59:40,4,27/07/2016,16:59:40,16,RHFE,12,12,0.677701,,13,81.785,0.48,3.654,83.162,79.864,81.863,1405.043,81.79,0.099,-97.996,3.597,4.15,1,RHFE RHFE RHFE RHFE,,,1274,4,
Buckfastleigh,,106,I2,,20160726_043927.wac,0,1215.133,3.765,0_20160726_045942_133,26/07/2016,04:59:42,4,25/07/2016,16:59:42,16,RHFE,19,18,0.562156,PIPI,21,79.915,-0.19,9.835,82.292,76.095,79.791,188.115,80.106,3.326,-109.792,8.524,11.18,1,RHFE RHFE,,,267,2,
Buckfastleigh,,102,M1,,20160726_044314.wac,0,992.985,2.213,0_20160726_045946_985,26/07/2016,04:59:46,4,25/07/2016,16:59:46,16,RHFE,3,3,0.786018,,3,81.633,0.38,7.629,82.779,80.816,81.898,62.301,81.927,0.049,157.372,7.629,2.2,1,RHFE,,,477,1,
Buckfastleigh,,119,T2,,20160727_043705.wac,0,1362.996,3.503,0_20160727_045947_996,27/07/2016,04:59:47,4,26/07/2016,16:59:47,16,RHFE,16,16,0.743735,,16,81.705,1.58,13.325,83.301,80.335,81.931,119.467,82.113,0.162,145.523,13.018,6.55,1,RHFE,,,2553,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1717.912,8.587,0_20160731_045948_912,31/07/2016,04:59:48,4,30/07/2016,16:59:48,16,RHFE,21,21,0.703495,,21,81.811,0.13,11.874,83.354,79.615,81.98,285.847,82.174,0.511,121.204,11.581,10.12,1,RHFE RHFE,,,1387,2,
Buckfastleigh,,103,L1,,20160729_043720.wac,0,1352.024,2.075,0_20160729_045952_024,29/07/2016,04:59:52,4,28/07/2016,16:59:52,16,RHFE,4,4,0.621537,,4,81.682,31.96,5.252,84.702,80.848,82.317,49.803,82.696,1.707,119.799,4.57,0.86,1,RHFE,,,461,1,
Buckfastleigh,,102,M1,,20160727_044049.wac,0,1144.143,2.656,0_20160727_045953_143,27/07/2016,04:59:53,4,26/07/2016,16:59:53,16,RHFE,5,5,0.740826,,5,81.98,1.54,9.234,83.178,80.352,81.976,184.893,82.15,0.068,-0.36,8.894,4.81,1,RHFE,,,504,1,
Buckfastleigh,,106,I2,,20160727_043724.wac,0,1359,4.299,0_20160727_050003_000,27/07/2016,05:00:03,5,26/07/2016,17:00:03,17,RHFE,30,29,0.533489,PIPI,32,81.44,3.04,8.014,84.189,77.667,81.49,77.34,81.634,1.776,116.842,6.437,15.24,1,RHFE,,,337,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1732.588,8.211,0_20160731_050003_588,31/07/2016,05:00:03,5,30/07/2016,17:00:03,17,RHFE,12,12,0.50506,,12,82.001,1.42,15.589,83.505,79.688,82.298,483.096,82.506,0.13,-383.634,15.353,11.82,1,RHFE,,,1276,1,
Buckfastleigh,,122,R1,,20160727_043712.wac,0,1374.332,48.067,0_20160727_050006_332,27/07/2016,05:00:06,5,26/07/2016,17:00:06,17,RHFE,7,7,0.706152,,7,81.89,1.88,10.811,83.607,77.445,82.278,4166.156,82.498,0.399,129.34,10.372,2.81,1,RHFE RHFE,,,1070,2,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1256.657,6.441,0_20160726_050008_657,26/07/2016,05:00:08,5,25/07/2016,17:00:08,17,RHFE,22,22,0.64979,,22,82.262,3.54,10.54,84.076,80.638,82.613,208.059,82.96,0.175,269.525,9.994,7.35,1,RHFE,,,1392,1,
Buckfastleigh,,124,A2,,20160729_043441.wac,0,1531.761,2.337,0_20160729_050012_761,29/07/2016,05:00:12,5,28/07/2016,17:00:12,17,RHFE,9,9,0.654671,,11,81.441,5.88,11.519,84.914,76.758,81.514,45.429,81.979,4.595,124.582,10.597,6.07,1,RHFE,,,93,1,
Buckfastleigh,,124,A2,,20160730_043335.wac,0,1598.453,2.045,0_20160730_050013_453,30/07/2016,05:00:13,5,29/07/2016,17:00:13,17,RHFE,4,4,0.684724,,5,80.876,16.1,6.896,83.223,80.032,81.449,58.246,81.483,0.947,204.177,6.601,3.18,1,RHFE,100,,100,1,139
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1263.267,17.832,0_20160726_050015_267,26/07/2016,05:00:15,5,25/07/2016,17:00:15,17,RHFE,84,84,0.619628,,87,81.488,4.81,11.199,83.302,77.57,81.73,184.053,82.009,0.519,-128.199,10.71,30.28,1,RHFE,,,1456,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1745.673,8.125,0_20160731_050016_673,31/07/2016,05:00:16,5,30/07/2016,17:00:16,17,RHFE,4,4,0.541329,,5,81.326,10.31,4.559,83.185,79.169,81.932,276.569,82.667,0.165,-254.33,3.584,1.46,1,RHFE,,,822,1,
Buckfastleigh,,126,V2,,20160727_043705.wac,0,1400.133,2.865,0_20160727_050025_133,27/07/2016,05:00:25,5,26/07/2016,17:00:25,17,RHFE,4,4,0.531713,,4,82.279,1.35,8.103,83.786,79.918,82.558,335.069,82.705,0.354,-255.62,8.054,2.11,1,RHFE,,,2653,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1755.733,10.365,0_20160731_050026_733,31/07/2016,05:00:26,5,30/07/2016,17:00:26,17,RHFE,6,6,0.759575,,6,81.927,-6.09,4.287,83.222,79.183,81.682,167.625,81.536,0.507,208.547,4.222,2.61,1,RHFE RHFE,,,1000,2,
Buckfastleigh,,124,A2,,20160729_043441.wac,0,1547.909,2.089,0_20160729_050028_909,29/07/2016,05:00:28,5,28/07/2016,17:00:28,17,RHFE,8,8,0.610302,,8,80.829,-0.76,9.424,83.245,77.972,80.98,43.947,80.735,0.517,-247.151,7.992,6.52,1,RHFE,,,69,1,
Buckfastleigh,,106,I2,,20160726_043927.wac,0,1261.779,2.12,0_20160726_050028_779,26/07/2016,05:00:28,5,25/07/2016,17:00:28,17,RHFE,10,10,0.641387,,11,81.051,0,8.301,83.891,77.155,81.438,38.087,81.506,1.372,-200.452,7.312,6.75,1,RHFE,,,268,1,
Buckfastleigh,,124,A2,,20160727_043740.wac,0,1371.579,2.12,0_20160727_050031_579,27/07/2016,05:00:31,5,26/07/2016,17:00:31,17,RHFE,6,6,0.693616,,6,82.075,9.46,6.853,84.374,80.089,82.288,45.909,82.79,2.23,145.689,6,1.35,1,RHFE,,,40,1,
Buckfastleigh,,126,V2,,20160726_043905.wac,0,1287.723,3.176,0_20160726_050032_723,26/07/2016,05:00:32,5,25/07/2016,17:00:32,17,RHFE,2,2,0.756766,,3,80.555,53.65,2.615,82.494,80.021,81.179,552.188,81.666,0.082,37.358,1.814,0.81,1,RHFE,,,2655,1,
Buckfastleigh,,106,I2,,20160727_043724.wac,0,1389.199,2.2,0_20160727_050033_199,27/07/2016,05:00:33,5,26/07/2016,17:00:33,17,RHFE,8,8,0.634525,,10,81.656,5.85,12.352,84.951,76.324,81.715,40.544,82.323,6.402,82.599,11.164,6.04,1,RHFE,,,338,1,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1281.277,3.321,0_20160726_050033_277,26/07/2016,05:00:33,5,25/07/2016,17:00:33,17,RHFE,6,6,0.775727,,6,81.372,2.56,7.887,82.92,79.506,81.645,165.871,81.65,0.552,-41.237,7.879,3.44,1,RHFE,,,995,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1467.485,3.213,0_20160728_050037_485,28/07/2016,05:00:37,5,27/07/2016,17:00:37,17,RHFE,8,8,0.776298,,8,81.454,-0.37,3.974,82.913,80.518,81.639,115.506,81.552,0.055,273.101,3.931,2.25,1,RHFE,,,1122,1,
Buckfastleigh,,127,W2,,20160701_050005.wac,0,32.697,3.001,0_20160701_050037_697,01/07/2016,05:00:37,5,30/06/2016,17:00:37,17,RHFE,12,11,0.444646,PINA,12,78.694,1.38,19.005,80.325,76.19,78.872,114.602,79.017,0.804,259.265,18.696,12.1,1,RHFE,,,2662,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1768.163,6.936,0_20160731_050039_163,31/07/2016,05:00:39,5,30/07/2016,17:00:39,17,RHFE,23,23,0.525561,,25,82.029,4.94,9.541,84.077,79.061,82.393,132.355,82.829,0.286,-117.941,7.843,10.17,1,RHFE,,,1397,1,
Buckfastleigh,,124,A2,,20160726_043926.wac,0,1274.017,2.281,0_20160726_050040_017,26/07/2016,05:00:40,5,25/07/2016,17:00:40,17,RHFE,9,9,0.427059,,10,81.837,0.72,9.457,85.674,77.577,81.928,39.438,82.249,3.229,-354.151,7.608,3.54,1,RHFE,,,85,1,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1289.081,2.817,0_20160726_050041_081,26/07/2016,05:00:41,5,25/07/2016,17:00:41,17,RHFE,4,4,0.57849,,4,81.666,-0.59,2.941,82.713,78.553,81.503,245.157,81.666,0.049,-755.184,2.657,1.31,1,RHFE,,,828,1,
Buckfastleigh,,132,U1,,20160729_043405.wac,0,1597.412,2.587,0_20160729_050042_412,29/07/2016,05:00:42,5,28/07/2016,17:00:42,17,RHFE,10,10,0.679594,,11,80.986,1.08,20.399,82.27,76.79,81.021,112.491,80.829,2.466,77.775,19.921,6.38,1,RHFE,,,2607,1,
Buckfastleigh,,124,A2,,20160726_043926.wac,0,1281.381,2.017,0_20160726_050047_381,26/07/2016,05:00:47,5,25/07/2016,17:00:47,17,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE,,,8,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1777.639,7.26,0_20160731_050048_639,31/07/2016,05:00:48,5,30/07/2016,17:00:48,17,RHFE,6,6,0.529027,,6,83.204,0.67,15.284,84.528,77.499,83.106,210.155,83.216,0.146,-331.055,14.513,5.31,1,RHFE,,,1007,1,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1300.201,2.797,0_20160726_050052_201,26/07/2016,05:00:52,5,25/07/2016,17:00:52,17,RHFE,3,3,0.511165,,3,82.2,0.66,5.366,83.641,78.968,82.322,209.753,82.483,0.161,-1180.745,5.318,0.8,1,RHFE,,,765,1,
Buckfastleigh,,124,A2,,20160727_043740.wac,0,1393.553,2.145,0_20160727_050053_553,27/07/2016,05:00:53,5,26/07/2016,17:00:53,17,RHFE,4,4,0.693843,,4,81.641,-1.97,14.89,83.832,79.639,81.988,79.435,81.65,3.152,222.745,13.65,2.16,1,RHFE,,,68,1,
Buckfastleigh,,122,R1,,20160727_043712.wac,0,1422.753,32.345,0_20160727_050054_753,27/07/2016,05:00:54,5,26/07/2016,17:00:54,17,RHFE,3,3,0.773341,,4,79.633,20.66,10.362,82.296,78.313,80.687,142.178,80.312,0.295,30.389,10.182,0.93,1,RHFE,,,782,1,
Buckfastleigh,,122,R1,,20160729_043411.wac,0,1606.016,2.683,0_20160729_050057_016,29/07/2016,05:00:57,5,28/07/2016,17:00:57,17,RHFE,2,2,0.809051,,3,78.9,18.53,8.099,81.939,78.072,79.827,254.767,80.356,0.717,35.096,8.099,0.66,1,RHFE,,,685,1,
Buckfastleigh,,124,A2,,20160729_043441.wac,0,1577.059,2.54,0_20160729_050058_059,29/07/2016,05:00:58,5,28/07/2016,17:00:58,17,RHFE,11,9,0.271231,PINA;PIPI,14,73.805,-31.8,12.755,76.822,70.197,73.337,36.485,73.359,4.122,216.917,10.827,5.16,1,RHFE,,,63,1,
Buckfastleigh,,124,A2,,20160727_043740.wac,0,1400.905,2.193,0_20160727_050100_905,27/07/2016,05:01:00,5,26/07/2016,17:01:00,17,RHFE,8,7,0.347114,PINA,8,76.631,1.58,8.406,79.064,73.056,76.898,47.689,76.76,2.352,-131.704,8.274,4.06,1,RHFE,,,65,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1492.197,2.801,0_20160728_050102_197,28/07/2016,05:01:02,5,27/07/2016,17:01:02,17,RHFE,6,6,0.693351,,6,82.37,1.15,6.367,83.789,78.794,82.509,216.338,82.37,0.508,-280.455,6.332,1.85,1,RHFE,,,1042,1,
Buckfastleigh,,138,T1,,20160727_043715.wac,0,1427.741,68.457,0_20160727_050102_741,27/07/2016,05:01:02,5,26/07/2016,17:01:02,17,PIPY,652,588,0.537142,BABA;RHFE;EPSE;PIPI,674,56.687,27.19,4.928,70.365,55.694,59.291,98.065,58.394,1.678,334.52,4.346,209.56,1,PIPY RHFE RHFE RHFE RHFE RHFE PIPY,,,2418,5,
Buckfastleigh,,106,I2,,20160727_043724.wac,0,1419.784,2.615,0_20160727_050103_784,27/07/2016,05:01:03,5,26/07/2016,17:01:03,17,RHFE,16,16,0.573843,,18,81.979,-8.16,13.828,84.859,74.556,81.858,40.923,82.323,5.38,5.694,11.155,9.23,1,RHFE,,,339,1,
Buckfastleigh,,102,M1,,20160727_044049.wac,0,1215.312,2.287,0_20160727_050104_312,27/07/2016,05:01:04,5,26/07/2016,17:01:04,17,RHFE,7,7,0.520969,,7,82.366,0.55,13.076,84.766,79.822,82.505,38.634,82.858,1.568,41.147,10.637,4.89,1,RHFE,,,506,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1495.823,3.576,0_20160728_050105_823,28/07/2016,05:01:05,5,27/07/2016,17:01:05,17,RHFE,10,10,0.618497,,10,82.575,5.12,4.76,84.139,81.118,83.004,147.663,83.44,0.053,-184.187,4.692,3.62,1,RHFE,,,1204,1,
Buckfastleigh,,106,I2,,20160728_043802.wac,0,1386.111,2.288,0_20160728_050108_111,28/07/2016,05:01:08,5,27/07/2016,17:01:08,17,RHFE,9,9,0.569044,,10,82.841,0.52,10.752,85.677,79.245,82.694,41.737,82.575,2.681,-273.665,9.078,7.83,1,RHFE,,,393,1,
Buckfastleigh,,127,W2,,20160627_050105.wac,0,4.461,3.037,0_20160627_050109_461,27/06/2016,05:01:09,5,26/06/2016,17:01:09,17,RHFE,9,9,0.542446,,9,82.298,-7.5,30.319,83.748,77.756,82.163,145.55,81.953,2.668,68.026,29.793,9.27,1,RHFE,,,2675,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1799.139,5.56,0_20160731_050110_139,31/07/2016,05:01:10,5,30/07/2016,17:01:10,17,RHFE,7,7,0.735311,,8,80.931,4.97,6.823,82.509,79.831,81.206,182.455,81.548,1.319,51.392,6.478,4.25,1,RHFE,,,1091,1,
Buckfastleigh,,102,M1,,20160727_044049.wac,0,1223.804,2.495,0_20160727_050112_804,27/07/2016,05:01:12,5,26/07/2016,17:01:12,17,RHFE,4,4,0.463567,,8,82.806,-16.49,11.814,86.219,77.881,82.063,38.522,82.091,5.896,179.485,9.525,3.98,1,RHFE,,,496,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1502.439,6.96,0_20160728_050112_439,28/07/2016,05:01:12,5,27/07/2016,17:01:12,17,RHFE,2,2,0.708928,,2,82.908,-3.3,12.349,83.795,81.633,82.695,103.002,82.908,0.265,-202.41,12.349,3.06,1,RHFE,,,673,1,
Buckfastleigh,,106,I2,,20160726_043927.wac,0,1306.171,2.228,0_20160726_050113_171,26/07/2016,05:01:13,5,25/07/2016,17:01:13,17,RHFE,9,9,0.647799,,10,81.827,2.73,12.025,85.068,78.825,81.952,38.477,82.157,1.7,242.302,9.356,9.86,1,RHFE,,,269,1,
Buckfastleigh,,102,M1,,20160726_044314.wac,0,1079.147,2.352,0_20160726_050113_147,26/07/2016,05:01:13,5,25/07/2016,17:01:13,17,RHFE,3,3,0.428043,,3,82.506,-0.12,4.856,83.949,81.361,82.554,165.94,83.085,0.485,233.648,4.84,1.22,1,RHFE,,,475,1,
Buckfastleigh,,106,I2,,20160726_043927.wac,0,1312.511,2.288,0_20160726_050119_511,26/07/2016,05:01:19,5,25/07/2016,17:01:19,17,RHFE,11,10,0.386264,RHHI,11,81.917,26.48,9.867,85.097,76.718,82.121,39.582,82.586,1.781,-158.83,8.477,6.74,1,RHFE,,,270,1,
Buckfastleigh,,124,A2,,20160727_043740.wac,0,1421.332,2.067,0_20160727_050121_332,27/07/2016,05:01:21,5,26/07/2016,17:01:21,17,RHFE,5,5,0.740764,,5,81.496,6.32,7.046,83.562,79.397,81.71,49.989,82.009,1.91,10.707,5.928,1.63,1,RHFE,,,64,1,
Buckfastleigh,,124,A2,,20160726_043926.wac,0,1317.153,2.045,0_20160726_050123_153,26/07/2016,05:01:23,5,25/07/2016,17:01:23,17,NYNO,6,4,0.099433,RHFE,6,39.363,3.94,5.854,40.076,37.474,39.413,317.65,39.77,0.518,-657.076,2.496,2.3,1,RHFE NYNO,,,3,1,
Buckfastleigh,,124,A2,,20160729_043441.wac,0,1602.664,2.235,0_20160729_050123_664,29/07/2016,05:01:23,5,28/07/2016,17:01:23,17,RHFE,6,6,0.647793,,6,80.561,5.1,12.067,84.846,76.135,80.709,35.24,81.372,2.694,230.789,10.438,5.02,1,RHFE,,,48,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1814.429,8.469,0_20160731_050125_429,31/07/2016,05:01:25,5,30/07/2016,17:01:25,17,RHFE,2,2,0.376088,,2,83.351,0.59,8.249,84.72,75.432,83.639,104.19,83.777,1.652,-829.8,8.249,0.97,1,RHFE RHFE,,,693,2,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1334.072,2.527,0_20160726_050126_072,26/07/2016,05:01:26,5,25/07/2016,17:01:26,17,RHFE,2,2,0.802294,,2,81.242,1.14,13.232,83.37,80.016,81.679,216.232,82.058,0.049,460.922,13.183,0.73,1,RHFE,,,640,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1516.133,4.265,0_20160728_050126_133,28/07/2016,05:01:26,5,27/07/2016,17:01:26,17,RHFE,10,10,0.628889,,11,82.567,0.73,12.23,84.16,79.645,82.818,99.655,82.97,1.945,-80.029,12.153,7.31,1,RHFE,,,1206,1,
Buckfastleigh,,114,O2,,20160726_043915.wac,0,1333.195,2.804,0_20160726_050128_195,26/07/2016,05:01:28,5,25/07/2016,17:01:28,17,RHFE,8,6,0.225575,PINA;PIPI,8,71.99,1.62,10.629,74.456,69.819,72.086,68.714,72.212,2.816,-120.674,8.961,2.7,1,RHFE,,,543,1,
Buckfastleigh,,124,A2,,20160729_043441.wac,0,1608.147,5.652,0_20160729_050129_147,29/07/2016,05:01:29,5,28/07/2016,17:01:29,17,PIPY,25,12,0.058224,BABA;RHFE,28,66.328,-3.16,4.157,70.736,63.802,66.703,138.313,66.852,1.43,134.769,3.567,16.82,1,RHFE RHFE PIPY,,,10,2,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1521.352,2.647,0_20160728_050131_352,28/07/2016,05:01:31,5,27/07/2016,17:01:31,17,RHFE,2,2,0.690785,,2,82.943,-3.18,2.393,84.22,81.633,82.739,9.229,82.483,0.049,151.038,2.393,1.18,1,RHFE,,,674,1,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1341.365,2.333,0_20160726_050133_365,26/07/2016,05:01:33,5,25/07/2016,17:01:33,17,RHFE,4,4,0.549767,,4,81.242,13.31,5.893,83.139,76.818,81.569,113.084,82.066,0.49,-586.475,3.702,1.75,1,RHFE,,,832,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1824.159,2.74,0_20160731_050135_159,31/07/2016,05:01:35,5,30/07/2016,17:01:35,17,RHFE,12,12,0.568788,,12,82.719,1.16,16.767,84.168,80.348,82.974,202.713,82.991,0.236,-310.619,16.331,10.17,1,RHFE,,,1275,1,
Buckfastleigh,,124,A2,,20160727_043740.wac,0,1436.864,2.035,0_20160727_050136_864,27/07/2016,05:01:36,5,26/07/2016,17:01:36,17,RHFE,3,3,0.650464,,3,82.766,0.52,5.789,84.245,82.2,82.78,59.819,83.062,2.228,149.94,5.789,0.62,1,RHFE,,,75,1,
Buckfastleigh,,122,R1,,20160727_043712.wac,0,1464.428,20.371,0_20160727_050136_428,27/07/2016,05:01:36,5,26/07/2016,17:01:36,17,RHFE,2,2,0.226134,,3,82.2,8.43,3.744,83.641,76.111,82.472,243.306,83.641,0.129,-1091.25,3.712,1.78,1,RHFE,,,650,1,
Buckfastleigh,,122,R1,,20160730_043311.wac,0,1706.848,2.951,0_20160730_050137_848,30/07/2016,05:01:37,5,29/07/2016,17:01:37,17,RHFE,12,12,0.509798,,12,82.713,-3.49,10.356,83.952,79.353,82.492,83.661,82.373,0.415,-255.946,10.022,10.03,1,RHFE,,,1288,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1527.741,5.657,0_20160728_050137_741,28/07/2016,05:01:37,5,27/07/2016,17:01:37,17,RHFE,13,13,0.696976,,13,82.357,3.39,9.138,84.314,80.145,82.657,352.958,83.159,0.506,-24.286,8.851,6.89,1,RHFE,,,1305,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1829.241,5.957,0_20160731_050140_241,31/07/2016,05:01:40,5,30/07/2016,17:01:40,17,RHFE,14,14,0.542704,,15,82.739,-2.94,16.572,83.983,77.605,82.603,227.991,82.36,0.506,-75.019,16.267,8.67,1,RHFE,,,1314,1,
Buckfastleigh,,106,I2,,20160726_043927.wac,0,1334.668,2.531,0_20160726_050141_668,26/07/2016,05:01:41,5,25/07/2016,17:01:41,17,RHFE,12,12,0.601319,,15,81.895,12.86,9.554,86.138,77.875,82.033,42.205,82.556,2.841,213.53,6.897,6.04,1,RHFE,,,271,1,
Buckfastleigh,,124,A2,,20160729_043441.wac,0,1622.624,2.075,0_20160729_050143_624,29/07/2016,05:01:43,5,28/07/2016,17:01:43,17,RHFE,8,8,0.70339,,9,81.68,-15.69,11.399,83.806,78.988,81.525,100.116,81.474,1.725,172.318,10.423,4.56,1,RHFE,,,41,1,
Buckfastleigh,,122,R1,,20160726_043912.wac,0,1352.021,2.277,0_20160726_050144_021,26/07/2016,05:01:44,5,25/07/2016,17:01:44,17,RHFE,4,4,0.777509,,4,80.824,0.74,4.501,82.075,79.427,80.864,172.611,81.037,0.16,-28.412,4.291,2.02,1,RHFE,,,833,1,
Buckfastleigh,,122,R1,,20160728_043610.wac,0,1534.352,5.347,0_20160728_050144_352,28/07/2016,05:01:44,5,27/07/2016,17:01:44,17,RHFE,11,11,0.589188,,12,82.506,-16.81,7.568,83.656,80.52,82.372,308.737,82.211,0.225,90.762,7.226,5.75,1,RHFE,,,1233,1,
Buckfastleigh,,122,R1,,20160731_043111.wac,0,1835.336,9.563,0_20160731_050146_336,31/07/2016,05:01:46,5,30/07/2016,17:01:46,17,RHFE,3,3,0.543228,,3,82.779,4.53,17.105,84.837,82.483,83.533,311.97,83.924,0.048,156.805,17.041,4.31,1,RHFE,,,697,1,
Buckfastleigh,,122,R1,,20160729_043411.wac,0,1655.439,2.86,0_20160729_050146_439,29/07/2016,05:01:46,5,28/07/2016,17:01:46,17,RHFE,5,5,0.710142,,5,82.49,2.3,4.059,84.058,79.928,82.821,146.985,83.014,0.038,-210.479,4.008,1.66,1,RHFE,,,899,1,
Buckfastleigh,,124,A2,,20160730_043335.wac,0,1692.935,2.064,0_20160730_050147_935,30/07/2016,05:01:47,5,29/07/2016,17:01:47,17,RHFE,10,10,0.543049,,10,82.486,2.45,10.65,84.548,79.415,82.538,89.467,83,2.688,180.986,9.144,4.68,1,RHFE,,,30,1,
Buckfastleigh,,106,I2,,20160727_043724.wac,0,1463.565,2.033,0_20160727_050147_565,27/07/2016,05:01:47,5,26/07/2016,17:01:47,17,RHFE,9,9,0.539095,,9,82.79,-3.26,8.873,85.87,77.905,82.748,64.569,83.066,2.338,322.471,7.953,6.21,1,RHFE,,,340,1,
Buckfastleigh,,122,R1,,20160729_043411.wac,0,1662.22,5.579,0_20160729_050153_220,29/07/2016,05:01:53,5,28/07/2016,17:01:53,17,RHFE,7,7,0.360798,,7,81.176,1.24,18.847,82.868,74.819,81.455,153.479,81.9,0.84,-1409.784,18.357,8.84,1,RHFE,,,1090,1,
